dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1-2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,crm_cd_2,location,cross_street,lat,lon,year,month,day,hour,is_weekend,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,9:55,BROOKLYN,11236,0.0,0.0,"(0.0, 0.0)",,,660       EAST 93 STREET                ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Unspecified,,,4403853,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,18:00,BRONX,10474,0.0,0.0,"(0.0, 0.0)",HUNTS POINT AVENUE              ,LAFAYETTE AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4401879,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,13:20,,,0.0,0.0,"(0.0, 0.0)",CONNER STREET                   ,NEW ENGLAND THRUWAY,,3.0,0.0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4402565,Sedan,Station Wagon/Sport Utility Vehicle,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,13:00,QUEENS,11106,0.0,0.0,"(0.0, 0.0)",,,21-80     33 ROAD                       ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4402245,Sedan,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,16:30,QUEENS,11368,0.0,0.0,"(0.0, 0.0)",34 AVENUE                       ,113 STREET,,1.0,0.0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4401809,Sedan,Bike,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,22:05,MANHATTAN,10022,0.0,0.0,"(0.0, 0.0)",,,830       3 AVENUE                      ,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4402007,Bike,PK,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,17:20,,,0.0,0.0,"(0.0, 0.0)",EAST 123 STREET                 ,,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4402598,Station Wagon/Sport Utility Vehicle,Sedan,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,10:40,BRONX,10469,0.0,0.0,"(0.0, 0.0)",,,1041      EAST 219 STREET               ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4402124,Sedan,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,23:15,BROOKLYN,11238,0.0,0.0,"(0.0, 0.0)",,,40        DOWNING STREET                ,1.0,0.0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,4402467,Sedan,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,13:40,QUEENS,11418,0.0,0.0,"(0.0, 0.0)",,,86-34     120 STREET                    ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4401886,Station Wagon/Sport Utility Vehicle,Box Truck,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,12:01,,,0.0,0.0,"(0.0, 0.0)",MAGUIRE AVENUE                  ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4403810,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,15:05,BRONX,10467,0.0,0.0,"(0.0, 0.0)",,,668       EAST 222 STREET               ,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unsafe Speed,,,,4402123,Sedan,Sedan,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,6:18,QUEENS,11354,0.0,0.0,"(0.0, 0.0)",,,144-60    ROOSEVELT AVENUE              ,0.0,0.0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,4401716,Station Wagon/Sport Utility Vehicle,Sedan,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,14:20,BROOKLYN,11234,0.0,0.0,"(0.0, 0.0)",KINGS HIGHWAY                   ,GLENWOOD ROAD,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4401910,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,6:45,BROOKLYN,11228,0.0,0.0,"(0.0, 0.0)",BAY 8 STREET                    ,INDEPENDENCE AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4401668,Station Wagon/Sport Utility Vehicle,Sedan,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,11:55,BROOKLYN,11217,0.0,0.0,"(0.0, 0.0)",PACIFIC STREET                  ,FLATBUSH AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4401861,Vanette,Chassis Cab,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,9:40,QUEENS,11369,0.0,0.0,"(0.0, 0.0)",89 STREET                       ,ASTORIA BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4401725,Sedan,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,1:31,BROOKLYN,11208,0.0,0.0,"(0.0, 0.0)",,,94        GLEN STREET                   ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4402682,Sedan,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,13:00,MANHATTAN,10009,0.0,0.0,"(0.0, 0.0)",,,514       EAST 20 STREET                ,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4401757,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,17:55,BRONX,10454,0.0,0.0,"(0.0, 0.0)",WILLOW AVENUE                   ,EAST 134 STREET,,2.0,0.0,0,0,1,0,1,0,Unspecified,Unspecified,,,,4402034,Taxi,E-Bike,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,16:20,,,0.0,0.0,"(0.0, 0.0)",ADAMS AVENUE                    ,HAVEN AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4402466,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,12:25,QUEENS,11427,0.0,0.0,"(0.0, 0.0)",HILLSIDE AVENUE                 ,HOLLIS COURT BOULEVARD,,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4401798,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,9:37,BROOKLYN,11233,0.0,0.0,"(0.0, 0.0)",,,524       HALSEY STREET                 ,0.0,0.0,0,0,0,0,0,0,Following Too Closely,,,,,4402426,Sedan,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,15:59,,,0.0,0.0,"(0.0, 0.0)",EAST 114 STREET                 ,EAST RIVER,,1.0,0.0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,,,,4401925,Sedan,Bike,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,22:23,BRONX,10455,0.0,0.0,"(0.0, 0.0)",BRUCKNER BOULEVARD              ,LEGGETT AVENUE,,1.0,0.0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Unspecified,,,,4401930,Sedan,Sedan,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,15:41,MANHATTAN,10018,0.0,0.0,"(0.0, 0.0)",9 AVENUE                        ,WEST 39 STREET,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4402294,Station Wagon/Sport Utility Vehicle,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,10:17,QUEENS,11378,0.0,0.0,"(0.0, 0.0)",56 STREET                       ,56 DRIVE,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,4401866,Station Wagon/Sport Utility Vehicle,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,13:15,BRONX,10462,0.0,0.0,"(0.0, 0.0)",,,1449      WEST AVENUE                   ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4401764,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,8:30,QUEENS,11421,0.0,0.0,"(0.0, 0.0)",ELDERTS LANE                    ,87 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4401884,Station Wagon/Sport Utility Vehicle,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,15:15,BROOKLYN,11204,0.0,0.0,"(0.0, 0.0)",65 STREET                       ,20 AVENUE,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4401787,Sedan,Station Wagon/Sport Utility Vehicle,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,11:30,BRONX,10457,0.0,0.0,"(0.0, 0.0)",,,2277      BATHGATE AVENUE               ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4402089,Station Wagon/Sport Utility Vehicle,Box Truck,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,17:00,BROOKLYN,11226,0.0,0.0,"(0.0, 0.0)",LINDEN BOULEVARD                ,NOSTRAND AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4402412,Sedan,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,23:05,,,0.0,0.0,"(0.0, 0.0)",VANWYCK EXPRESSWAY              ,LIBERTY AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4402745,Sedan,Pick-up Truck,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,16:30,BROOKLYN,11222,0.0,0.0,"(0.0, 0.0)",,,53        CLAY STREET                   ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4402566,Sedan,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,8:30,QUEENS,11101,0.0,0.0,"(0.0, 0.0)",41 AVENUE                       ,NORTHERN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4403338,Station Wagon/Sport Utility Vehicle,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,9:30,BROOKLYN,11201,0.0,0.0,"(0.0, 0.0)",HICKS STREET                    ,ATLANTIC AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4402893,Station Wagon/Sport Utility Vehicle,Sedan,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,12:47,BROOKLYN,11201,0.0,0.0,"(0.0, 0.0)",JAY STREET                      ,HIGH STREET,,1.0,0.0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,4401779,Sedan,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,15:00,BROOKLYN,11205,0.0,0.0,"(0.0, 0.0)",CLASSON AVENUE                  ,WILLOUGHBY AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,Unspecified,,4403285,Sedan,Sedan,Pick-up Truck,Sedan,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,17:40,BROOKLYN,11208,0.0,0.0,"(0.0, 0.0)",NEW LOTS AVENUE                 ,SHEPHERD AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4402684,Station Wagon/Sport Utility Vehicle,,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,14:00,,,0.0,0.0,"(0.0, 0.0)",FLATBUSH AVENUE                 ,GRAND ARMY PLAZA,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,4401863,Station Wagon/Sport Utility Vehicle,Box Truck,,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,21:36,BRONX,10462,0.0,0.0,"(0.0, 0.0)",,,2100      BRONX PARK EAST               ,3.0,0.0,0,0,0,0,3,0,Other Vehicular,Unspecified,Unspecified,,,4401961,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
211408720,03/25/2021 12:00:00 AM,2021-03-25,1208,14,Pacific,1494,2,888,TRESPASSING,2004,0,X,X,212.0,TRANSPORTATION FACILITY (AIRPORT),0.0,No weapon,IC,Invest Cont,888.0,,700    WORLD WAY,,0.0,0.0,2021,3,25,12,False,2021-03-25,20:00,BRONX,10454,0.0,0.0,"(0.0, 0.0)",,,900       EAST 138 STREET               ,0.0,0.0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4404441,Motorbike,Chassis Cab,,,
211408732,03/25/2021 12:00:00 AM,2021-03-25,1930,14,Pacific,1469,2,901,VIOLATION OF RESTRAINING ORDER,2038,61,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0.0,No weapon,IC,Invest Cont,901.0,,7000 S  LA CIENEGA                   BL,,0.0,0.0,2021,3,25,19,False,2021-03-25,20:00,QUEENS,11373,0.0,0.0,"(0.0, 0.0)",82 STREET,GRAND AVENUE,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Reaction to Uninvolved Vehicle,Unspecified,Unspecified,,4408756,Sedan,Sedan,Sedan,bus,
211408732,03/25/2021 12:00:00 AM,2021-03-25,1930,14,Pacific,1469,2,901,VIOLATION OF RESTRAINING ORDER,2038,61,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0.0,No weapon,IC,Invest Cont,901.0,,7000 S  LA CIENEGA                   BL,,0.0,0.0,2021,3,25,19,False,2021-03-25,19:25,BROOKLYN,11223,0.0,0.0,"(0.0, 0.0)",HIGHLAWN AVENUE,WEST 9 STREET,,1.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4401986,Sedan,E-Bike,,,
211408732,03/25/2021 12:00:00 AM,2021-03-25,1930,14,Pacific,1469,2,901,VIOLATION OF RESTRAINING ORDER,2038,61,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0.0,No weapon,IC,Invest Cont,901.0,,7000 S  LA CIENEGA                   BL,,0.0,0.0,2021,3,25,19,False,2021-03-25,14:45,,,0.0,0.0,"(0.0, 0.0)",WASHINGTON AVENUE,,,1.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4403841,E-Bike,Bike,,,
211408732,03/25/2021 12:00:00 AM,2021-03-25,1930,14,Pacific,1469,2,901,VIOLATION OF RESTRAINING ORDER,2038,61,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0.0,No weapon,IC,Invest Cont,901.0,,7000 S  LA CIENEGA                   BL,,0.0,0.0,2021,3,25,19,False,2021-03-25,15:40,,,0.0,0.0,"(0.0, 0.0)",NORTH CONDUIT AVENUE            ,CROSS BAY BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4401783,Sedan,,,,
211408732,03/25/2021 12:00:00 AM,2021-03-25,1930,14,Pacific,1469,2,901,VIOLATION OF RESTRAINING ORDER,2038,61,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0.0,No weapon,IC,Invest Cont,901.0,,7000 S  LA CIENEGA                   BL,,0.0,0.0,2021,3,25,19,False,2021-03-25,18:20,MANHATTAN,10035,0.0,0.0,"(0.0, 0.0)",,,2365      1 AVENUE                      ,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4402595,E-Bike,,,,
211408732,03/25/2021 12:00:00 AM,2021-03-25,1930,14,Pacific,1469,2,901,VIOLATION OF RESTRAINING ORDER,2038,61,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0.0,No weapon,IC,Invest Cont,901.0,,7000 S  LA CIENEGA                   BL,,0.0,0.0,2021,3,25,19,False,2021-03-25,8:02,BROOKLYN,11235,0.0,0.0,"(0.0, 0.0)",NEPTUNE AVENUE                  ,OCEAN PARKWAY,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,View Obstructed/Limited,,,,4402738,Sedan,Station Wagon/Sport Utility Vehicle,,,
211408732,03/25/2021 12:00:00 AM,2021-03-25,1930,14,Pacific,1469,2,901,VIOLATION OF RESTRAINING ORDER,2038,61,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",0.0,No weapon,IC,Invest Cont,901.0,,7000 S  LA CIENEGA                   BL,,0.0,0.0,2021,3,25,19,False,2021-03-25,8:00,,,0.0,0.0,"(0.0, 0.0)",FORT GEORGE HILL                ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4401724,Sedan,Sedan,,,
